key,source,target
/CAA7128A47CFA08083952EBDE44F473C,Press,按
/8BE4093849DEF3A71F9E179D04ADAE73,"Press [Enter] or you will
 return to Ready Room.","按[Enter]或者
你将返回准备室."
/58410AAF46F77097181D4C8F63269C0E,Press any key or mouse button,按任意键或鼠标键
/C7B0EC7E4422B92E67E248ACA78CD445,Press any key or mouse button,按任意键或鼠标键
/9C48B76B43BC184B0D303C91B1B0C0C3,Prevent AI passing through the area enclosed by this volume,防止AI通过放置此体积的区域
/8A22667C4804CB911EF0449D03125D7B,Prevent players (but not projectiles etc) passing through the area defined by this volume,防止玩家通过（子弹可以）放置此体积的区域
/CD6096CB42908937A30133A50C6704DE,Previous Item,上一个物品
/CD55BBAC43CE13135722DFB96FB1AABA,Previous Sight,上一个瞄具
/C2355D6A4E0AE4609CAC2084DFC92AF4,Primary Ammo,主武器弹药
/CC4AC7024DC63519C21BF0AD2E01D68F,Primary Objectives Completed,主要任务目标完成
/0C4BD58E49C28EF4858875864F8B5512,Primary Weapon,主武器
/30F7A8444B0C08752851BFA880A8E5AC,Primary Weapon,主武器
/C5640AAB43D868BE80E1129C98AA3466,Primary Weapon,主武器
/3FB2BC0141CCA42183C880849EAC9B89,Priority,优先级
/61A532E341E648318C0BB0834EC51E63,Problems detected with the level setup,检测到到地图存在的问题:
/27A883714F254843E00BBB9D0CA00D4E,Problems detected with the mission setup:,检测到任务存在的问题:
/925367AD483E1DB43ECA03AA026DF495,Proper hover map description.,地图上方悬停显示的描述信息
/26742F8142F1B84EEA7FA7BEA82D7FB9,"Proper hover map description.
Around two lines or twenty or so words.",地图上方悬停显示的描述信息，大约两行或二十个字左右的简短说明
/9CB131394FA650EB14DDBDB20107C05A,Prowlaz,Prowlaz
/8BDAF00E45C2E2548894ACA7F741503C,Prowlaz and UN1T,Prowlaz and UN1T
/1018368B48F3A97472BDBCA1D06163B8,Proximity voice. Can be heard by nearby players of any team.,讲话的语音可以被附近任何阵营的玩家听到.
/4E07ECAA42F848E4567DE2A651558F6C,Pulling the trigger mid-reload may result in no new round being chambered.,装填途中击发会清空枪膛
/50D720B54C348B03FCFEE4B86ADC1402,Pulling the trigger mid-reload may result in no shell in the chamber.,装填途中击发会导致膛内无弹
/28630AD84D09DAF3CE588AA6A949C017,Pulling the trigger mid-reload may result in the bolt being forward when it should be back.,装填途中击发会导致枪机未处于开膛待击状态
/5395B19B45D1A3BD14D5F299ACD162C3,Pulling the trigger mid-reload may result in the bolt being held open on an empty chamber.,装填途中击发会清空枪膛并使枪机处于非闭膛待击状态
/AD7806624D7AF2BBD00BB7879F84215E,Push-to-Talk (PTT),按住讲话(PTT)
/16CAD1FD474E8EEB14AA0F833732F30D,PvP Matches:,PvP对战:
/DEE9E61446E2F45A8FF195843ACF385B,Quality,质量
/623F14094DB09E4C207DDD93086AF22A,Quality Level,质量等级
/AE0DA6F745F599895DFE778B29565BEA,Quick player admin commands,快速玩家管理命令
/B40A50BE465680EBA198E391944A451E,RADIAL ENTRY TEXT THAT IS LONG,长径向输入文本
/E497A3FF47DF18B1B20A0C951BC3EE85,RAIL / MOUNTS,导轨配件
/BF85A95B4B693D95C8E8D3AA1A4F3D9E,RAIL ADAPTERS,导轨适配器
/FA3EEE254694BD7EC64C2E850CE99158,RANGE (M),距离(M)
/411DC9A7422624C46EB468AF22DBAE1B,RANGEFINDER,测距仪
/AF6FB99A46D911E8F459068F49AC3645,RE-SUPPLY,重新补给
/FB3CAAA345CC87445FC9F19E4BA0D9B5,READY ROOM,准备室
/92411ABE4F11F08868E527A7562457FD,READYING YOUR WEAPON,准备射击
/7216832C42FC0370EC1F1CACF0E7072A,REASON,原因
/CE835F02415A52859A3540B27C2C3B15,REASON,原因
/14E636E449DE826593C64A97CA2D7489,RED,红色
/780A729144A5C47E8858998149C9E448,RED TEAM LEADS THE MATCH BY 3 POINTS,红队因领先3分胜利
/8A086098435A9CBAC910F38139A5A44B,RED TEAM WINS THE ROUND,本回合红队胜利
/3B8AFB6B41627CCAB26DC8B8E4BB2724,REFRESH,刷新
/D3D5B24640652D1260091281914DB1A7,REFRESH,刷新
/3A74F1F84D84943F491605A38BEB3050,REFRESH LIST,刷新列表
/D416A9BC4AE62C24DC6C8695CAA34E3F,REFRESH LIST,刷新列表
/07FF8B5C46EBEEC05690D8BCED8128B7,RELOAD ALL MUTATORS,装载所有的变异器
/B1C43D9A41127F0B8660EC8B6A026E6E,RELOAD MUTATOR,装载变异器
/1AF92FA74CD23EB626E7CEAED6074466,RELOADING,装填中
/0E8F54E6411406461F6D3DBD64E79EE0,REMOVE,移除
/C061D158449EE4872AEE508DB90E3122,REMOVE ADMIN,移除管理员
/452C71164003EB923A96B8A72787EB67,REMOVE FROM ALL WHITELISTS,从所有白名单中移除
/75BB560A4237EEA0971572B7987F4E1D,REMOVE FROM ALL {BlackOrWhiteList}S,从所有{BlackOrWhiteList}移除
/6A785B41431F6D9AE2619A8D61F7D03F,REMOVE FROM {BlackOrWhiteList},从{BlackOrWhiteList}移除
/0A2155A747FAC527E834CA926770A277,REPORT,举报
/9CF87B2D4D5D101A4CC4338F40A10422,REPORT,举报
/56AD85F7482AF6D4B39061A2479FB581,REPORT BUG,反馈BUG
/C43955B44934699DD9819A9D13F1BA61,REPORT BUG,反馈BUG
/E577F799409FFCFEB77B71A005A40A46,RESET,重设
/3F4A684B4281FA10F040CCBC5B851F5C,RESET DEFAULT,重设为默认值
/BE6726C04F8F56D32D0F8C9B789320CC,RESET DEFAULT,重设为默认值
/D0CEE8804B16C06548FC1A867FEDD754,RESET DEFAULT,重设为默认值
/F93A6F844B842D4B6F31CD8C38E6F810,RESET DEFAULT,重设为默认值
/FB12FA5C42B45BAAC7669A83A3AE2CAC,RESET DEFAULT,重设为默认值
/0DFD2BA3482CFDB0B7C2B28058D02C20,RESET HINTS,重置提示
/1B0078B641DC327A751921B3D08A79EE,RESPAWN,重生
/1D45120A46A41640D73318A947A9BE5C,RESPAWN,重生
/25F00468495F9D894E0D99BCA3A1D153,RESTART REQUIRED,需要重启游戏
/99F008B2499E069C5C8E0FB34C7FF25F,RETICLE BRIGHTNESS,分划亮度
/D28F3D504846FC74924EC08F9A14BBB8,RETICLES,分划
/5289BB1F498CF863130411A9D9C1CD35,RETURN TO MAIN MENU,返回主菜单
/FAED5B504CD8DEBA67C729AA178A51CC,RETURN TO MAIN MENU,返回主菜单
/FB67F18C4E4C1D9FD4BE4088D6FA2580,RETURNING TO READY ROOM,返回准备室中
/0DC6322743C20E8309370783F5BDB576,REVERT,回退
/27BC2B2043C8148EC18FBCA3A0431919,REVERT,回退
/614AB4AD4EB669F7087E97B4B224AAEF,REVERT,回退
/91559F8D42AFFCCB2C2CA6AC94B387D2,REVERT,回退
/94A043D24847F5EAA80419BDEEC31DAB,REVERT,回退
/ACDF10C6462D3D9CC6FF8EAB4B999824,REVERT,回退
/EF894E52400E72FE445A37A8ABD2B604,REVERT,回退
/F2F24FDB4A9682DB293AF89586A09C75,REVERT,回退
/FB85A389426B1B34959B3597F7CD90CF,REVERT,回退
/86B629074E9B422579C32F9487257728,RIS Handguard (MP5),RIS护木(MP5)
/32DDE41949B09F2A355DEA8214551AE7,RMR (Flat Mount),RMR(平导轨)
/1B7EE61B4340C5497787029AA3E453A4,RMR (Low Rail),RMR(低导轨)
/665D233C47101778B28094A7C88EB4B6,RMR (Tall Rail),RMR(高导轨)
/1A1B1B354E9DA8CCE4A621ABA15CC500,ROLE,角色
/4D3979304D81812D3FDC9FB9B9E0E778,ROLE,角色
/6C606D2F40397C65DF2E7F93363C7C04,ROLE,角色
/49BFD4DE4A85D8A80D995085467BBF22,ROSTER,名单
/CFBCB9D94162F2D3DF8E6084116323D7,Radial Menu Sensitivity,环形菜单灵敏度
/AE8A3EA5480F8426C40FCFBA585375EB,Radio (VOIP),无线电(VOIP)
/B075AD634DDF4EA2DC64DCA98C34EB4C,Radio (VOIP),无线电(VOIP)
/CE7CB1534C66D72DE26CC399E44A74FA,Rail Panel (Long),导轨护片(长)
/027C38B940390D93DA91D78FCB858FC2,Rail Panel (Short),导轨护片(短)
/A73444CD4C9ADDFDFF4AD1A932418680,Raise Weapon,抬起武器
/CFE4A1B244A8581F6F52088174F7F984,Raise Weapon,抬起武器
/2699F2374D342B8297AA34A1A3C4DA72,Raise Weapon / Switch Sights (ADS),抬起武器/切换瞄具（瞄准）
/CCE776F74389876A1118EC86D95F6233,Raise Weapon / Switch Sights (ADS),抬起武器/切换瞄具（瞄准）
/2E4EFE3A400409B983E06E9ED4D0D8AA,"Raise weapon from LOW READY to READY, or from READY to HIGH READY.

When aiming (ADS), switches to/from additional sights if equipped.","抬起武器，从低姿到准备姿态或从准备姿态到高姿
当瞄准时，如已装别，可以切换到辅助/额外的瞄准具。"
/2EF1CE08442AF81EBDCC74B2DD978C44,Raise/Lower Tablet,抬起/放下平板
/DD8C49C6414FA77369FC77861995464B,Rangefinder,测距仪
/24D2D17944D48B6FE53544A594FF8A68,Ranger Green,游骑兵绿
/2A5F6A754FD790634CDFD3827E958B26,Re-Supply,重新补给
/8302BE8D45BE045A02A470B321209BB0,Re-equipped loadout.,已重新装备。
/E90FF5E444035F164E28A1BF680DF9AF,Ready Players,准备好的玩家
/AC650C9F445FB0F98432BBB9D78124BE,Ready Room,准备室
/6EEB9A59445DDCD2D862718B4A5D306B,ReadyCountdown,准备阶段倒计时
/F627AC454DCB4878F32E9DAB3EF3F9A7,Rear Sight (SDASS),觇孔(SDASS)
/626BF1A44D973E875422CABB3BC2760C,Reason for kick?,踢出理由是?
/6B3A9BDB4B465C788AB241A7BA16EB1D,Reason for kick?,踢出理由是?
/8C376CB74B4BF8B6C213CDB76BC18603,Reason for kick?,踢出理由是?
/B86CAF094338140683DA3CB9C9B4F88E,Reason for kick?,踢出理由是?
/D206A7D04331882AFFF565811CF583B8,Reason for voting that could be quite long.,投票的理由可能会很长。
/19971CAA45325392597A1DABAAD0B381,Red,红色
/CEDE92C94B8E400943FA7A9E1E6CFDA5,Red,红色
/0F1B04A2418EEC3BF668FAA7A9F7C684,Red Dot / Holo,反射/全息
/6535F9034CDA047342D845967DA09D53,Reduce Reticle Brightness,降低分划板亮度
/9284E4F24BF84F3AA246668ADA089CEF,Reflection Environment Mapping,环境映射贴图
/134AA5AC421ED827DAD8F2B999033DF8,Refraction Quality,反射质量
/419D45F446F082393507FA9D9517060C,Refresh,刷新
/6D6840CE4F975DD92B03D4808E918A33,Refresh,刷新
/CE0025B54CEBA27548AE41A1FD140F01,Reinserts the pin and allows you to put the grenade away.,重新插入保险销以收起手雷
/D13CFA38423C208B91A0AAB230558250,Release bolt and chamber new round,松开螺栓和枪膛
/DA2F99E547E761022B0E499B6E2189FB,Release to place.,释放到位。
/77BEF95B4BAF6B385D76489EE981BD57,Reload,装填
/91255C6A4DABA35109CC64ACE73183D5,Reload,装填
/D5B8DF64475027B58FDFC484C8692EB9,Reload,装填
/E4B210974C2E3F48771D208E1CF4614A,Reload,装填
/A2B5085E4BD3AA34FC5F7AAA19B6DC6D,Reload (Single Shell),单发装填
/088FB7574399AA64423729ACADBF7BB7,Reload all mutators in the mod with which the currently selected mutator is associated.,重新加载当前所选突变器所属模组中的所有突变器。
/A00EF8CD490ACD3F02F472B7A9C49842,Remove all entries.,移除所有.
/982CDD7F4A14FD06829CDBA7A206C228,Remove selected entries.,移除选中的.
/9F1B6154467493D45D592F85AF19EAE9,Remove {0} admins?,移除{0}管理员?
/FC55032142A63CBE149CFCAECD4C99D7,Removing {0} of {1},移除中{0}总计{1}
/89D88E414C5C0546F794C2B6BEA08FF9,Report a bug or issue,反馈BUG或问题
/5B8942B54B019F3F5FA5658548D4640D,Requesting Admin List,请求管理员名单中
/550B158541458C4A78849DA2755FDABD,Requesting Ban List,请求封禁名单中
/68AF0C97496694EDDA4504B61C61098B,Requesting Game Rules,请求游戏规则中
/931DBEA14F71CB0F445EDA8316EECE89,Requesting Game Rules,请求游戏规则中
/077FED5C4ABE1BD49095AA852D4EE724,Requesting Server Settings,请求服务器设定中
/47466FD1490B7B84985B268742820E13,Requesting Team Kill List,请求队友杀手名单中
/EFF4729B42BA66C532A179949C260812,Requesting White List,请求白名单中
/DB1B48B04D89DE9247D38FB460DAE5E5,Requesting admin commands,请求管理员命令中
/748DA5454FFE6E159E3ABE888DAD39F1,Requesting map list,请求地图列表中
/EC2324DD404973EA1AFC51A2900F0A2F,Requesting rules,请求规则中
/C8FDA5C4417CE447786B3BB91E7946AB,Requires restaring game to take effect.,需要重启游戏后生效.
/CFD10A9147F16AD9FEA7758986488FEA,Requires restarting game to take effect.,需要重启游戏后生效.
/71ADCD3C4A0D95384E537A965F7AC92C,Rescan and reload/restart every single mutator,重新扫描并重新加载 / 重启所有突变器
/A40306E6442D1283ACC9D897A105912F,Rescan for recently installed or updated mods,扫描最近安装或更新的模组
/9F2468BA4647D4E344507F9168AF4A4E,Rescan for recently installed or updated mutators,扫描最近安装或更新的突变器
/285A3AA844B67327C94DA0933F6E93E2,Reset,重设
/BEC637A3440EAFF9521A9D87C1907B65,Reset Freelook to Aim,重置自由观看视角到瞄准点
/539D50EB43602B476C46E682D184B811,Reset Pop-In Hints,重置跳出提示
/0E2FD2484317B4DD6EEF129907B11EF5,Reset pop-in hints to display again (like at first launch).,重置跳出提示显示（像初次运行一样）.
/1734F4D34FE5DD1AAA83F8BB942E53A2,Resetting...,重新设定中...
/6043F4D14D7A16AE95491F9E2A745F4E,Resolution,分辨率
/AEF2F8A849E5102CBAC2F8A49FB21B6D,Resolution Quality,渲染比例
/FAFB7519405626EC3D0021B68260A20C,ResolutionQuality,渲染比例
/D99BC8B74DFB474A7CA80591652CD92A,Respawn,重生
/A12386D849E8D2B10EBFCD9840C8C8C2,Restart Round,重新开局
/FD7F0B8B4DAA5A6D384DB28782ED197E,Restart in the play area.,重新进入竞技区域
/B5482FBA4821CD3C43109B9D76BB86DD,"Restart the game so it will recognize the new input device.
If it still doesn't recognize it:","重启游戏以识别新的输入设备。
如果仍然无法识别："
/173E894340A52F4BD865B5BFFB96D83F,Retention,回收弹匣
/0F5412204D883768E033FD81D845D5C5,Reticle Brightness Down,降低分划板亮度
/D8EC08D14AF12DE8BA40AC8EA156F98B,Reticle Brightness Down,降低分划板亮度
/ADF5A4F9433426A4FAA40A86F45389B6,Reticle Brightness Up,增加分划板亮度
/CD864476496EF0ACCF7DDD87CF00DE24,Reticle Brightness Up,增加分划板亮度
/352360BB4C270D40F20A428C6B433D7D,Return to Main Menu,返回主菜单
/48F298C54ADD66491AA1DBB78C28FA5A,Return to Main Menu,返回主菜单
/5526C3104F3C3CC48DC219BBFFECDCCE,Return to Main Menu,返回主菜单
/556B50A24DAEC0A34C5EC5B094D2D266,Return to Main Menu,返回主菜单
/6563649742E89011ED742CBEDF352DF5,Return to Main Menu,返回主菜单
/A36CA422496C56490858EB991CC368B9,Return to Main Menu,返回主菜单
/3382AF5E4EA4B5EB8730D387BE40B475,Return to Player List / Scoreboard,返回玩家列表/分数表
/67828EDC46411F29C571A5815A98D79B,Return to Ready Room,返回准备室
/C95A765D41BEFA96E6181499E821FFBE,Return to Ready Room,返回准备室
/05EDFCCE4ACB98CD9ED6958AD9EE8432,Right Shoulder,右肩
/976C18B44AC50C15C2CFE4A8C8F60EE6,Right Thumbstick Sensitivity,右摇杆灵敏度
/A2C23FDC47C7362CC94D2AB9C6202527,Riser (100x15),增高导轨(100x15)
/162BC94C4D8F74E1875D35A00CB6A6AA,Riser (100x25),增高导轨(100x15)
/F61C871E4E15D43C1E04F8B1712478A0,Riser (50x15),增高导轨(50x15)
/D3408C60451B7D77FDC881BD625E8E97,Riser (50x25),增高导轨(50x25)
/EABABE76460E7B944921E09DF06D7B02,Roster,名单
/33573BE547749D643E7219BD7D8A14F6,Rotating,旋转中
/519DCBDE48E31E7D9D2E7CAE48EFB50D,Run,奔跑
/9B64549B4F74CB22EA476BA2C04AEA39,Run,奔跑
/4A05C83F429EB761F099089168887690,Run Type,奔跑类型
/AA0BBB154F33C164F66230A7B200C046,Run benchmark and configure settings based on results.,运行性能测试，并根据结果自动配置设置。
/1C3B06544ECE89D2DF766280A0C1C061,"Running and keeping your weapon pointed forward will lower your arm strength and increase weapon sway.

Use HIGH READY or LOW READY to recover.",保持武器指向前方和跑动会导致手臂耐力流失并增加武器晃动，切换到高低准备姿势以恢复耐力。
/0F4D0DEF4D9780AE10CABD9E4A08A638,S,S
/047F85144A3BD038D6C4A4BE6C646E17,SAVE,保存
/3B3F823B416758DFA5029BA5602B800B,SAVE  FAILED,保存失败
/8917E7B045D2948960E90E9C030C0950,SAVE  FAILED,保存失败
/EFDF1A984D77314AD46EDBAB5D7F4E53,SAVE  FAILED,保存失败
/0B7CDBE84A9A55464808B9894F0D727D,SAVE CURRENT KIT,保存当前配置
/5076E0E24AD40814050FAEB0D3C084D3,SAVE FAILED,保存失败
/2E96F0A5409ED956FBB4998B8DFE42AD,SCAR Iron Sight (Rear),SCAR机瞄 (后)
/C1C9D5194F3B484B7A1864A268073795,SCOPE MAGNIFICATION,瞄具放大
/B08DC82746E54D5D3369DFA407C8D7A4,SCORE,分数
/B0E12E71413CA1730B4BDFB6FC60CA44,SCORE,分数
/A1C220094B76A9AA3B89F3AE521F2B34,"SCROLLING RANDOM MISC SNIPPETS.
e.g. Longest Kill Shot.
Most non-aimed shots.
Worst Grenade Throw
Most Glass Busted","统计随机杂项的数据
例如：
最远击杀射击
最多未瞄准射击
最糟糕的手雷投掷
打破最多的玻璃"
/C982CF984CB288C6C78EAE900B7AA26D,SD:,标准清晰度：
/9D9A80D64EDA333D9CA61492C02C9B68,SDASS Barrel Rail,SDASS 枪械附件导轨
/F97008FF4BF54D9C410EC8A0FA55E799,SDASS Custom,SDASS 自定义
/444A239545240BDF944EC5A01D9489D3,SECONDARY,副武器
/F93EBDEE45D8DDC8384294876911B9ED,SECONDARY,副武器
/DD94BCB84E2FC7EC7B355DBBD2D078F8,SECONDARY OBJECTIVES,次要任务目标
/F68A5311485ABECCDA708ABF1BB749BF,SECONDARY OBJECTIVES,次要任务目标
/7953A0934D26B5CA96E5E7B09567209B,SECTION,部分
/DC747A82493AF4795F034B877CB33421,SECURING,保卫
/E466DAB94CE518118EE7F6A8FD0C41AB,SECURING,保卫
/A5F9D8A04DABD81992DD5EBD75AB3305,SELECT COLOR,选择颜色
/A135931C41E18B6E49DA5D84CB2FA30A,SELECT PATCH,选择徽章
/AF6CEAC14E61E969008CB28C07530CE2,SELECT PATCH PLACEMENT AREA,选择徽章放置区域
/0D50F4AD4F8E745E5B29F8B826B822DD,SELECT RESTRICTIONS,选择限制
/D8AA73024DA460C10A173781A83EBE92,SELECT RESTRICTIONS FOR {ItemType},选择{ItemType}的限制
/C6388D634C2E17A0EDDE16B81D2835F3,SELECT VISIBLE,选择可见
/B11A4EFE458C5BE13A15E5B6763114E6,SELECTED SKINS (ALLOWED):,选择的涂装(允许的):
/05E1FAEE464AEAA9461F2CAA110C7872,SELECTED SKINS ({BlackOrWhiteAction}),选择的涂装({BlackOrWhiteAction})
/9903B9C34C8419777F5A55AC552F2F96,SEMI,半自动
/562DDAE04FA1AD193D9D788C680BE95B,SERVER,服务器名
/621A75524F73E3AE4A1A1999A9823598,SERVER BROWSER,服务器浏览器
/9B9D278E401A2D5A7A421E8407881D21,SERVER BROWSER,服务器浏览器
/B4E544F1418AEC04FB2D189AD3C2226F,SERVER BROWSER,服务器浏览器
/F603774D4C9279F98897DBB21F1E9877,SERVER CREATED!,服务器已创建
/F3C7F56B4B26031DDA0C0EBDED2851AC,SERVER NAME,服务器名称
/37ACED9B479D5D463E3044839585BE01,SERVER SETTINGS,服务器设定
/C400363E46A985A80D444FABABC4E6C9,SERVERNAME,服务器名称
/54AB767147A871300299CB98FB14D839,SESSION ROSTER,玩家列表
/F46210034413252E1A5F6B802DA63254,SESSION ROSTER,玩家列表
/6C9968CD4D766E3A50C97CBCB7F669B4,SET TRAINING TIME,设定训练时间
/975787F541439B347C2787AF60474AB6,SETTINGS,设置
/B229B4304C9A018F6ADC808BB7F28F8F,SETTINGS,设置
/D74D0D3C4399D5F5038639A0304DE45D,SETTINGS,设置
/F3DA5C2D4C7F5B5561B00086AB2DF3BD,SETTINGS,设置
/32EB604244FE22B6FBD3DA8FAE80D45F,SFX,音效
/B9000AB9476F0E920919F4A376AE2FEA,SHADOWS,阴影
/7DD66412467F0C94EEDD7FB93828CB6E,SHIRT,上衣
/5E31A017481B08151A5329BF42E71793,SHOOTING,射击
/55790F094DD56E3B43F70293C8F7EC7A,SHOOTING RANGE,靶场
/AD6BE4FC49AF517874F4C79DDDA9E032,SHOTGUN RELOADS,重装霰弹枪弹药
/B4DC19264B85AF648B5496ABD5069BE1,SHOTS,射击数
/1CB0695C4F643827B136EEB6223328DE,SHOW DEBUG,显示DEBUG
/1C2B39024CF6B7C357913CBE7496F7A0,SHOW FILTERS,显示过滤器
/08AF8D8944D9F9A39E704E8A68C44DB8,SIGHT PRIORITIES,瞄具优先级
/586ED0CD4808613ADFB8EA9FF6F6E316,SIGHTS,瞄具
/6333BC1C4644040A4F652FB8B44987A1,SIMPLE,简单
/DF4AC3014CCCE3A547A004B2A9116F31,SKIN RESTRICTIONS,涂装限制
/5EED139B4E989342F5EC2187DDC01A1F,SKIN SELECTION,涂装选择
/C42156AD45FE7485E753E6AA704F9691,SORT BY:,排序:
/876140A5420475B12B214EB7FF32EB01,SORT SKINS,按涂装排序
/B7BEB92346C5521F476A2589B267ECBB,SOUND DESIGN,声音设计
/171069A2405301CB462FB6A06195ED35,SOUND ENGINEERING,声音工程
/4742440145F3DDA6DDA084807B9F9778,SPECIAL PURPOSE,特殊用途
/87F8379D4140A33CA46B5C823AE34D1F,SPECIAL THANKS to,特别感谢
/05180E9A4D2CA93DBA137FAA4F4619A9,SPECTATE,观战
/FC9929F043B2CC78DE933AB4723C7FE4,SPECTATE,观战
/46CB78484B7E643D74903499D0C76011,SPECTATOR MODE,观察者模式
/52E37D344CC258785DA09AA1D4F032BF,SR-25/M110 20rd [7.62 NATO],7.62x51mm 20发弹匣(SR-25/M110)
/16C4C7554EFCC09BC9A8E2BAC2E84CA2,SRS,SRS
/C0D6F5604C8E745717352FA17BEFB55A,STANAG 20rd [5.56 NATO],5.56x45mm 20发弹匣(STANAG)
/6F68CBED455513F238A620A0FAA36442,STANAG 30rd [5.56 NATO],5.56x45mm 20发弹匣(STANAG)
/C6568109466D5A9CB815B28562FA77B8,STANAG 30rd [5.56 NATO],5.56x45mm 20发弹匣(STANAG)
/038C3AB9407DEA469F48A6BB63E17F51,START VOTE,开始投票
/072F74BD4516342F3BAE1087B877AC08,START VOTE,开始投票
/100834134795270E3C3F459C2AED5534,START VOTE,开始投票
/2CBC793F456713F17C2EF3B17AC7B99D,START VOTE,开始投票
/37A169D24F9E4A3B21D6B5A8AFB5C6EC,START VOTE,开始投票
/3E6BC9FF4D7BBD34D64668B059EC68D3,START VOTE,开始投票
/746D41DF4375321C5C4549834997AA2B,START VOTE,开始投票
/FA910F264D7D1BC7ECA017999810619C,STARTING THE MISSION,任务开始
/3D70E1524398992DD97F45A740C7F85E,STATUS,状态
/A4254127416F8F68BD4EF6B97EF4A942,STOP,停止
/37B76F2547730FB1535C0486C517D356,STRING PARAMETER,字符串参数
/2C14A7284B8560417E41B494DF6A1D07,SUBMIT,提交
/76EF78FF4376157AE9831698122A8734,SUBMIT,提交
/F92895C3453C13D8C3063CB39F457318,SUBMIT,提交
/49668E104C22BEC311DB6E80438A219C,SUCCESSFUL ATTEMPTS,成功的尝试
/6F3DE0794EDBF5364427BA8418F098BA,"SUPPRESSORS are not quiet, but they make it harder for the enemy to pinpoint your location.",消音器并不完全静音，但可以使敌人难以准确定位你的位置。
